File,WordCount,NumPara,AvgParaSize,Nouns,Verbs,Adjectives,Adverbs,Total
1582123_BeverleyNichols.txt,544,21,25,257,43,21,4,325
158222_TamLinhasAreas.txt,2118,43,49,745,280,120,58,1203
1582335_WorldsystemsTheory.txt,1597,20,79,563,195,163,70,991
1582678_Beatclub.txt,759,8,94,499,54,37,9,599
1583299_MaherShalalHashBaz.txt,640,11,58,352,48,26,8,434
1584291_GuastavinoTile.txt,1041,18,57,400,136,86,33,655
1584297_EastWoodhay.txt,1120,21,53,410,127,75,37,649
1584300_JohnAncrumWinslow.txt,676,9,75,244,109,28,19,400
1584668_2004PutativeVenezuelanCoupDtatAttempt.txt,1019,13,78,347,162,63,31,603
1584857_OogieBoogie.txt,1283,14,91,432,208,74,63,777
1585513_LinnbentonCommunityCollege.txt,618,19,32,266,79,44,16,405
1587723_BobParsons.txt,878,12,73,350,127,41,33,551
1588053_SvenNykvist.txt,873,16,54,374,80,45,13,512
1588642_AlexanderMackendrick.txt,1000,20,50,341,140,55,35,571
1588657_JohnSinclairpoet.txt,844,14,60,359,91,49,12,511
1588662_ListOfTdsForCarlowKilkenny.txt,629,27,23,524,6,34,1,565
1588689_StMichaelsChoirSchool.txt,732,11,66,314,90,37,22,463
1588851_Piasa.txt,681,10,68,243,94,45,25,407
1588866_TripleeSenate.txt,705,9,78,242,101,55,25,423
1588874_Slingers.txt,1047,9,116,338,180,81,44,643
1588891_Aviacsa.txt,698,17,41,350,64,33,12,459
158904_ArianaAfghanAirlines.txt,1107,21,52,481,133,54,25,693
1589081_Domus.txt,578,5,115,181,82,52,23,338
1589806_JamesRoot.txt,811,18,45,411,80,47,22,560
1589836_Contax.txt,2491,54,46,1035,266,226,77,1604
1590217_Homoglyph.txt,705,7,100,220,90,63,38,411
1590221_Rancor.txt,1084,17,63,402,158,49,28,637
1590225_RaiselakeDistrict.txt,849,10,84,304,103,63,38,508
1590850_AmosBurn.txt,587,9,65,236,48,33,16,333
1591026_Togodog.txt,893,15,59,329,121,44,13,507
1591028_AltafHussain.txt,970,12,80,367,133,89,33,622
1591064_Breathalyzer.txt,3291,41,80,1188,456,225,145,2014
1591075_JoeMcdoakes.txt,1224,14,87,438,142,51,27,658
1591387_AbleTeam.txt,1175,36,32,489,170,71,34,764
1592019_AaBattery.txt,590,13,45,198,79,69,43,389
159243_SexualArousal.txt,749,15,49,264,91,98,42,495
159244_Aleppo.txt,1304,17,76,486,150,90,41,767
159275_EmilyDickinson.txt,2319,36,64,810,326,176,104,1416
159283_Lusatia.txt,1292,23,56,539,150,107,41,837
159291_FortRiley.txt,3331,77,43,1319,450,212,62,2043
159292_PotassiumChloride.txt,752,14,53,271,109,83,33,496
159298_UltralightAviation.txt,1488,42,35,545,192,152,61,950
1593228_Tikopia.txt,591,12,49,213,79,50,25,367
1593245_TimelineOfTheAlgerianCivilWar.txt,1026,16,64,435,122,36,19,612
1593550_AdamoRuggiero.txt,657,14,46,191,125,44,28,388
1594216_LseStudentsUnion.txt,1312,23,57,650,98,68,21,837
1594772_WankhedeStadium.txt,612,8,76,236,66,40,10,352
1594773_BrabourneStadium.txt,1306,17,76,483,157,71,24,735
1596374_LanciaV4Engine.txt,605,22,27,203,75,35,21,334
1596422_YiXingLong.txt,1742,26,67,721,235,76,95,1127
1596425_ChristCollegeTasmania.txt,951,21,45,354,122,51,23,550
1596568_BarefootAndPregnant.txt,1117,14,79,383,163,107,51,704
1596576_Acholi.txt,660,14,47,312,59,57,11,439
1597536_AlanArnoldGriffith.txt,1191,14,85,364,178,107,49,698
1597543_IncirlikAirBase.txt,1639,32,51,735,178,111,25,1049
1597773_OtherCharactersInSonicTheHedgehog.txt,5254,82,64,1843,823,265,202,3133
1597964_Wastegate.txt,803,15,53,255,134,75,54,518
1598528_BishopLuffaSchool.txt,636,11,57,237,89,50,10,386
1598743_AnsonShupe.txt,1069,14,76,547,61,60,18,686
1598918_PierreDubois.txt,721,12,60,258,83,51,17,409
1598986_LopoldVictorDelisle.txt,675,8,84,231,77,65,10,383
159932_Silat.txt,1465,24,61,547,216,158,52,973
159955_Dio.txt,1482,35,42,720,159,58,54,991
1599718_ListOfStateLeadersIn874.txt,569,9,63,306,17,12,3,338
1599759_RantMedia.txt,1010,18,56,397,137,69,39,642
159994_MicrosoftFlightSimulator.txt,1580,31,50,697,173,131,48,1049
1599954_MusicOfSicily.txt,885,23,38,395,70,94,31,590
160067_TsetseFly.txt,4763,88,54,1868,650,410,198,3126
1601101_Placeshifting.txt,602,11,54,211,103,34,23,371
1601287_DomesticPartnershipInCalifornia.txt,2649,25,105,1011,330,255,84,1680
1601290_ForestZone.txt,1158,18,64,399,118,129,69,715
1601935_TheMindRobber.txt,1212,21,57,456,162,53,49,720
1601940_PoliticsOfTheIsleOfWight.txt,1507,36,41,493,173,152,63,881
16025_January20.txt,2108,6,351,1163,93,80,8,1344
16027_JKRowling.txt,3315,44,75,1238,505,183,88,2014
16028_JanHus.txt,3831,65,58,1259,585,202,115,2161
16032_JulioclaudianDynasty.txt,2929,46,63,1069,424,232,96,1821
160332_Ephemeris.txt,747,12,62,255,82,75,42,454
160333_MyGeneration.txt,1112,23,48,503,92,84,34,713
160338_Houseastrology.txt,2211,46,48,760,259,227,64,1310
160340_MarineCorpsBaseCampPendleton.txt,858,17,50,391,90,49,16,546
16034_JohnsonSolid.txt,816,21,38,248,154,65,24,491
160352_Samplingmusic.txt,4734,67,70,1539,724,373,221,2857
16036_JohnPeel.txt,6498,77,84,2476,821,381,235,3913
160376_Corregidor.txt,1917,43,44,748,222,125,36,1131
16037_JosephusOnJesus.txt,3814,47,81,1180,580,268,191,2219
160388_TinyTimmusician.txt,1772,26,68,683,222,107,62,1074
16044_JEdgarHoover.txt,2371,33,71,897,336,154,102,1489
16045_JamesThurber.txt,2081,25,83,830,230,117,64,1241
16046_JamesCagney.txt,1320,29,45,551,150,70,29,800
1605066_JackPiercemakeupArtist.txt,715,10,71,246,97,51,30,424
1605069_EuropeanTreeFrog.txt,641,9,71,200,81,68,30,379
1605255_NeathukParliamentConstituency.txt,774,19,40,288,89,45,29,451
1605292_DataTransformationServices.txt,1097,25,43,448,200,49,33,730
16053_JonathanRichman.txt,1226,18,68,525,127,79,34,765
16054_JargonFile.txt,1208,18,67,414,181,93,47,735
1606261_SaifAliKhan.txt,949,16,59,467,64,49,20,600
1606664_O2Xda.txt,1089,27,40,622,65,46,12,745
1606793_CyrilKnowles.txt,903,17,53,370,87,53,19,529
16074_JamesWhale.txt,937,12,78,373,108,57,34,572
16075_January9.txt,2485,5,497,1384,96,73,4,1557
16076_January10.txt,2106,6,351,1201,68,70,4,1343
16077_JohnHagelin.txt,950,16,59,421,82,60,16,579
16078_JavelinThrow.txt,662,10,66,295,81,40,23,439
16079_JamesMadisonUniversity.txt,3024,38,79,1336,335,178,77,1926
1608143_Wbrs.txt,855,12,71,349,98,67,31,545
1608149_KoreaHapkidoFederation.txt,731,9,81,544,36,23,6,609
1608179_JosephBarondess.txt,690,12,57,261,90,27,27,405
16082_Jericho.txt,1985,35,56,747,261,142,50,1200
1608380_MorrisHillquit.txt,515,8,64,231,57,23,6,317
16083_SocietyOfJesus.txt,8369,111,75,3091,1031,585,264,4971
1608958_JackHearnejohnWilliamHearne.txt,796,11,72,220,93,56,37,406
1609024_JosephMJuran.txt,736,21,35,301,91,47,13,452
1609327_ArcticChar.txt,870,18,48,291,146,90,46,573
1609333_ChattoogaRiver.txt,731,19,38,312,93,42,31,478
161019_Negation.txt,754,33,22,266,104,70,42,482
161022_IndianIndependenceMovement.txt,8737,101,86,3234,1120,682,207,5243
161034_VachelLindsay.txt,1691,37,45,661,170,105,56,992
161046_GopalKrishnaGokhale.txt,747,10,74,297,88,60,16,461
161085_SocialismWithChineseCharacteristics.txt,957,14,68,344,130,83,36,593
161087_MilitaryOfEastTimor.txt,624,14,44,277,64,37,14,392
161091_RodneyDangerfield.txt,1493,21,71,584,188,73,45,890
161095_Monologue.txt,1437,22,65,488,191,126,62,867
1611195_Gonne.txt,704,9,78,223,107,53,23,406
1611202_HamidianMassacres.txt,1119,17,65,375,162,74,25,636
1611516_BenedictionalOfStthelwold.txt,763,8,95,240,123,35,24,422
1612159_FcRostov.txt,3177,59,53,1099,453,252,101,1905
1612343_RajshahiUniversity.txt,3932,38,103,1479,506,348,119,2452
1612519_MaddenNfl2005.txt,644,5,128,309,58,37,15,419
1612686_HalloweenResurrection.txt,808,8,101,315,98,43,27,483
1612722_ListOfGeneticsrelatedTopics.txt,2378,29,82,2223,32,57,4,2316
1612749_AmarChitraKatha.txt,756,11,68,297,101,80,23,501
1613304_SlovakNationalUprising.txt,1892,28,67,739,247,114,37,1137
1613306_KazuhideUekusa.txt,937,21,44,325,133,46,31,535
161420_Sallust.txt,1024,23,44,346,118,74,39,577
161441_RecruitmentToTheBritishArmyDuringWorldWarI.txt,1020,10,102,306,169,78,40,593
1614455_MoneyForNothingsong.txt,1437,25,57,527,195,114,40,876
1614461_BattleOfWakeIsland.txt,1911,30,63,749,236,163,47,1195
161452_BadDayAtBlackRock.txt,2185,36,60,804,404,80,71,1359
161466_RockHudson.txt,1770,19,93,747,214,101,39,1101
161467_TheognisOfMegara.txt,913,16,57,316,108,82,32,538
1614701_OldMarketSquare.txt,808,12,67,299,113,63,34,509
161479_ShortStirling.txt,2113,27,78,738,299,150,88,1275
161482_SugeKnight.txt,2187,19,115,869,342,89,88,1388
1614906_CivilContingenciesAct2004.txt,1173,30,39,499,135,78,23,735
1615871_BattleOfCarthage1861.txt,894,11,81,368,130,37,24,559
1615875_BattleOfFortDavidson.txt,1064,13,81,388,160,52,32,632
1615891_BattleOfBoonville.txt,1149,19,60,405,193,67,50,715
1615921_BattleOfSpringHill.txt,675,9,75,313,89,26,15,443
1616062_ShortageEconomy.txt,643,14,45,242,92,40,35,409
1616696_UssHammerbergde1015.txt,663,17,39,327,70,20,10,427
1616701_TactileSigning.txt,1310,21,62,490,180,97,58,825
1617653_MinorDarkWizardsInHarryPotter.txt,2387,61,39,863,386,104,98,1451
1617656_ShaulTchernichovsky.txt,805,16,50,296,89,43,22,450
1618066_NicholasStern.txt,566,10,56,208,61,37,7,313
1618069_Palekastro.txt,660,12,55,252,89,59,26,426
1618669_MercuryArcValve.txt,1417,24,59,552,168,129,38,887
1618869_Rohanfamily.txt,674,13,51,246,67,52,14,379
1619231_Copedent.txt,493,13,37,178,34,19,2,233
1619249_UniversityOfSaintMaryOfTheLake.txt,1224,27,45,463,130,95,17,705
1619826_ArchieGemmill.txt,1198,22,54,398,184,75,40,697
1620243_SchedularSystemOfTaxation.txt,2099,39,53,794,307,171,89,1361
1620422_EmmittPeters.txt,672,12,56,228,87,49,24,388
1620847_LaloGuerrero.txt,647,8,80,289,74,40,9,412
1621040_InterlochenCenterForTheArts.txt,1335,32,41,621,148,77,26,872
1621411_LansdownePortrait.txt,601,8,75,235,62,45,11,353
1621432_RightOfAsylum.txt,1846,25,73,579,272,139,78,1068
1621467_MsYMenos.txt,702,11,63,254,122,40,19,435
162163_BolandAmendment.txt,693,10,69,254,103,42,21,420
162173_Islamophobia.txt,5900,57,103,2197,851,401,155,3604
162176_RoguecomputerGame.txt,750,12,62,272,101,68,30,471
162182_GastonLeroux.txt,767,15,51,382,56,38,7,483
162183_Ieee488.txt,867,19,45,345,95,96,27,563
162186_InteractiveVoiceResponse.txt,859,30,28,366,134,65,23,588
1622369_LeoGamez.txt,1240,19,65,466,159,71,40,736
162248_Lothal.txt,5340,46,116,2006,736,441,132,3315
162249_MarkHanna.txt,956,16,59,375,126,66,31,598
162250_AlbertIPrinceOfMonaco.txt,1077,18,59,418,123,69,28,638
1623147_MetalArmsGlitchInTheSystem.txt,4889,78,62,1644,706,353,223,2926
1623227_EcommercePaymentSystems.txt,1015,17,59,383,140,93,35,651
1624178_1925SerumRunToNome.txt,4801,53,90,1720,691,245,116,2772
1624755_AliceSebold.txt,727,4,181,264,117,17,21,419
1624762_Yiquan.txt,646,6,107,262,88,50,17,417
1624784_LisaOnIce.txt,1409,11,128,529,219,57,63,868
1624798_HolyFire.txt,881,16,55,315,120,55,40,530
162498_NuclearMeltdown.txt,2512,35,71,883,320,246,118,1567
162522_January2002.txt,953,24,39,560,42,43,3,648
162533_LouisPhilippe.txt,663,5,132,242,65,45,18,370
162540_BirdOfParadise.txt,912,26,35,434,114,59,35,642
162549_HistoryOfMacOsX.txt,1259,17,74,529,163,105,43,840
162557_Collusion.txt,676,15,45,275,80,57,22,434
162567_JapaneseBeetle.txt,701,19,36,305,84,68,20,477
1626537_IndianFolkDances.txt,3204,50,64,1211,398,223,85,1917
1626757_CompaniesListedOnTheSingaporeExchange.txt,2234,109,20,2151,5,19,2,2177
1626973_BartTheDaredevil.txt,1058,11,96,353,170,56,49,628
1627555_ArnaudDossat.txt,773,10,77,270,74,73,22,439
1627918_4thGenieAwards.txt,613,59,10,559,4,12,0,575
1627934_FirstLoveLastRites.txt,1182,14,84,356,182,77,44,659
1627979_Live197585.txt,959,10,95,445,69,32,32,578
1629104_JerseyPound.txt,773,20,38,299,106,48,17,470
1629134_BojiStone.txt,699,14,49,250,98,70,27,445
1630113_PingShan.txt,718,25,28,318,89,52,19,478
1630767_ListOfPeopleInStPetersburg.txt,1097,6,182,613,95,33,25,766
1631335_RevisedCommonLectionary.txt,1285,18,71,456,150,90,48,744
1632292_BaltasarGracin.txt,1209,16,75,448,126,83,26,683
1632314_Firecrafter.txt,3732,36,103,1420,465,216,111,2212
1632324_FlyTying.txt,1409,57,24,505,214,133,87,939
163247_ChineseName.txt,2658,40,66,918,372,287,157,1734
1632486_ListOfRacingDriversWhoDiedInRacingCrashes.txt,2821,50,56,1990,54,81,12,2137
163272_JohnBonham.txt,2294,32,71,1070,261,100,69,1500
163276_Philomena.txt,1885,25,75,669,282,109,56,1116
1633120_SantaMariaDeBelm.txt,591,11,53,241,72,47,9,369
1633123_HendersonStateUniversity.txt,6050,121,50,2569,685,384,139,3777
163336_PeterShaffer.txt,583,8,72,246,64,30,6,346
1633444_KarlLudwigSand.txt,1242,9,138,766,98,46,15,925
1633471_OctoberDiploma.txt,697,12,58,254,89,53,27,423
1635643_VoiceActivityDetection.txt,1389,23,60,566,195,121,40,922
1635705_ListOfRealTennisWorldChampions.txt,642,14,45,293,63,27,14,397
163586_ViennaNewYearsConcert.txt,930,18,51,393,91,57,34,575
163588_RoddyMcdowall.txt,1459,16,91,679,86,64,13,842
163597_TheLeagueOfGentlemen.txt,1893,37,51,676,219,162,76,1133
163617_Chicory.txt,627,17,36,231,96,49,23,399
1636261_DiversityJurisdiction.txt,895,11,81,305,148,52,24,529
163628_JohnHume.txt,940,19,49,364,96,64,29,553
163629_AmericanPsycho.txt,2121,34,62,808,257,160,84,1309
163633_GeorgSolti.txt,1117,22,50,435,137,65,25,662
163639_DennisPotter.txt,1543,21,73,570,203,103,55,931
163645_JosephAddison.txt,1748,37,47,630,241,106,58,1035
163647_AldusManutius.txt,1424,17,83,540,180,65,35,820
163649_BuyNothingDay.txt,592,9,65,227,86,45,26,384
163650_JacopoSannazaro.txt,685,11,62,269,74,44,11,398
163651_JovianusPontanus.txt,865,11,78,293,99,69,35,496
163658_JohnAddingtonSymonds.txt,1679,28,59,550,214,128,45,937
1636616_LegalSystemOfHongKong.txt,2100,21,100,895,199,170,32,1296
163661_ThomasLinacre.txt,1235,15,82,451,162,75,35,723
163678_Kalimantaan.txt,653,10,65,239,95,37,20,391
1636836_Kgtv.txt,747,18,41,372,33,28,27,460
163684_JohnRedwood.txt,914,11,83,381,98,56,36,571
163697_Weyr.txt,2483,37,67,842,371,194,109,1516
163704_JoachimDuBellay.txt,1886,18,104,642,244,140,54,1080
163710_WastelandcomputerGame.txt,990,15,66,348,153,61,36,598
163711_Harrowtool.txt,611,11,55,178,101,49,33,361
1637468_ListOfBangladeshiCricketers.txt,886,6,147,421,2,110,2,535
1637852_HistoryOfNorthAfrica.txt,997,18,55,386,103,70,44,603
1638439_TropicanaClub.txt,759,11,69,336,88,36,12,472
1638631_RichardTaylorgeneral.txt,2192,25,87,866,298,113,65,1342
1638830_Cowden.txt,614,17,36,214,83,50,21,368
1638840_BusinessProcessReengineering.txt,4883,64,76,1808,718,375,173,3074
1639015_CommunityCouncil.txt,1000,19,52,365,145,69,43,622
1640055_UssHalligandd584.txt,1123,19,59,461,157,58,18,694
16403_JustinMartyr.txt,3412,29,117,1071,464,183,141,1859
1640974_BuckRam.txt,628,10,62,243,86,30,18,377
1640978_ScienceAndInventionInBirmingham.txt,2008,58,34,812,239,174,36,1261
1640986_PublicUniversity.txt,1214,24,50,431,145,165,51,792
1641203_PaschalCycle.txt,605,6,100,298,37,37,10,382
16412_JamesTiptreeJr.txt,2775,28,99,1275,236,166,72,1749
1642126_JuanFranciscoDeLaBodegaYQuadra.txt,1404,18,78,589,172,70,43,874
1642974_TheTrialsong.txt,1050,22,47,355,157,73,30,615
1643341_VerticalPunch.txt,602,5,120,170,107,42,41,360
1643361_IndependentWomenPartI.txt,617,14,44,304,46,50,8,408
1643377_JohnElliottCairnes.txt,2120,16,132,660,258,202,70,1190
164339_TinyToonAdventures.txt,2560,42,60,1192,312,180,67,1751
164342_TelevisionMovie.txt,1194,25,47,466,143,122,57,788
164344_BobbyFuller.txt,1256,18,69,578,97,56,25,756
164365_TheChinaSyndrome.txt,924,12,77,389,129,47,25,590
1644300_DoubleCrosssliders.txt,912,10,91,314,126,55,25,520
1645142_UssTangierav8.txt,1804,16,112,701,209,100,43,1053
1645518_Massachusetts.txt,5810,79,73,2299,617,538,164,3618
1645570_ActiveManagement.txt,857,17,50,293,113,99,50,555
1646485_MassachusettsWrestling.txt,2557,29,88,1154,289,179,75,1697
1646486_ForteSpagnolo.txt,663,10,66,216,98,44,27,385
1646532_SantaMariaDiCollemaggio.txt,887,11,80,302,106,73,23,504
1646575_Chuckengineering.txt,1135,26,43,367,196,114,32,709
16467_JohnWalkerLindh.txt,2098,31,67,791,329,108,56,1284
1647133_OnevoyagerEpisode.txt,1123,19,59,326,195,47,39,607
16472_JetStream.txt,1718,21,81,586,221,169,72,1048
1647736_UssSolaceah5.txt,1009,12,84,353,145,39,22,559
1648665_MapsOfTheUkAndIreland.txt,1076,29,37,621,54,64,13,752
1648694_Riken.txt,1089,16,68,474,106,65,38,683
1648727_CultureOfTrinidadAndTobago.txt,1265,27,46,562,158,102,42,864
1648733_ListOfOrganicCompounds.txt,2319,73,31,1687,85,174,33,1979
1648746_BeateUhserotermund.txt,1472,23,64,495,220,91,56,862
1648752_Baidoa.txt,621,10,62,233,90,35,13,371
1648890_HellsAngelsTheStrangeAndTerribleSagaOfTheOutlawMotorcycleGangs.txt,658,11,59,247,82,42,29,400
1648915_ChemicalPlant.txt,1440,15,96,525,230,152,71,978
1649550_TuckPatti.txt,1085,14,77,392,150,82,38,662
1649855_TheBigBreak.txt,4308,63,68,1835,551,230,132,2748
1650511_ChristianityInChina.txt,4240,67,63,1619,503,380,136,2638
1650869_VaishaliDistrict.txt,731,12,60,332,80,44,19,475
1650871_MoiraineDamodred.txt,1280,11,116,400,211,59,53,723
1651671_SomaCruz.txt,1673,14,119,549,244,124,79,996
1652087_PhiMu.txt,1121,41,27,790,59,38,13,900
1652116_DesolationWilderness.txt,719,14,51,365,75,59,19,518
1653906_Hulldown.txt,1033,19,54,295,170,121,52,638
1653918_Arabist.txt,1200,19,63,481,124,80,32,717
1654243_TankResearchAndDevelopment.txt,1607,15,107,554,235,181,69,1039
165431_Magmaband.txt,930,23,40,376,108,91,37,612
165441_PaulSignac.txt,702,22,31,273,85,50,17,425
1654878_PrisonBook.txt,855,13,65,259,155,47,40,501
1655059_Vidyapati.txt,623,13,47,225,84,46,27,382
1655069_Bilimbi.txt,617,15,41,196,101,60,29,386
165507_AvrilLavigne.txt,2665,42,63,982,363,185,86,1616
1655202_MarylhurstUniversity.txt,927,45,20,479,87,53,3,622
1655263_AskeHall.txt,737,9,81,267,101,43,23,434
1656423_HestonBlumenthal.txt,731,11,66,272,90,71,21,454
1656479_Mannlicherschnauer.txt,596,10,59,201,63,75,25,364
1657394_Mark14.txt,4009,56,71,1196,702,161,188,2247
1657433_Ziggurat8.txt,2034,31,65,717,316,97,69,1199
1657443_ListOfAcronymsAndInitialismsD.txt,2558,29,88,1652,31,105,9,1797
1657585_ListOfAcronymsAndInitialismsT.txt,1984,27,73,1253,23,72,12,1360
165813_ManchesterCityFc.txt,2974,51,58,1137,341,218,76,1772
165846_ClevelandSpiders.txt,611,13,47,216,70,49,17,352
165847_BookerTTheMgs.txt,1989,29,68,830,254,113,85,1282
165848_LilianBaels.txt,1217,22,55,450,156,94,33,733
165851_IndustrialDesign.txt,1223,28,43,497,143,122,36,798
165852_SamDave.txt,1467,29,50,519,181,78,43,821
1658553_ColeYounger.txt,1492,16,93,594,205,74,34,907
1658556_Sjdis.txt,933,16,58,403,132,59,19,613
165857_DuaneEddy.txt,1504,18,83,672,175,99,25,971
165864_TheShirelles.txt,1701,10,170,757,154,94,43,1048
165886_RockefellerCenter.txt,1805,28,64,849,164,102,37,1152
165887_SlyStone.txt,1994,24,83,823,224,119,66,1232
1659342_ValentinoMazzola.txt,810,21,38,274,114,50,37,475
1659344_Fenqing.txt,767,8,95,267,91,98,46,502
1659396_SaebSalam.txt,839,10,83,297,122,35,18,472
1659410_SocialistUnityNetwork.txt,576,14,41,220,80,40,19,359
1659799_LeoKu.txt,1187,18,65,524,78,62,22,686
1660748_LawClerk.txt,1457,27,53,620,170,107,59,956
1661977_Bloodlinescomics.txt,767,16,47,367,70,64,13,514
1661992_BadwaterUltramarathon.txt,1243,20,62,478,154,88,43,763
1662543_ListOfLebanonrelatedTopics.txt,974,33,29,535,7,35,2,579
1662934_OgadenNationalLiberationFront.txt,912,15,60,349,135,46,17,547
1663685_ListOfFictionalFoodsAndBeveragesInStarTrek.txt,1016,28,36,410,148,85,38,681
1663947_CouncilOfTheAmericas.txt,639,12,53,385,51,24,10,470
1665137_MissJulie.txt,980,12,81,315,160,58,45,578
166518_PubQuiz.txt,1267,24,52,410,198,90,65,763
166519_MahaliaJackson.txt,838,16,52,411,71,38,16,536
1665301_ShoheiBaba.txt,1125,11,102,462,132,73,28,695
1665312_MarieCarolineOfAustria.txt,579,8,72,220,68,29,16,333
166531_SaadiaGaon.txt,2413,34,70,905,294,161,95,1455
1666132_MilfordTownshipButlerCountyOhio.txt,659,10,65,299,49,39,4,391
1666267_TheCapitols.txt,872,18,48,379,90,57,16,542
1666272_UssHaradendd585.txt,958,16,59,414,109,41,13,577
1666311_RoseOnline.txt,2180,45,48,839,315,176,101,1431
1666314_BryceWilson.txt,650,16,40,317,62,30,16,425
1666316_Heyoka.txt,1108,18,61,388,186,60,37,671
1666883_PhenomenologyOfReligion.txt,1544,13,118,640,167,96,42,945
1666893_AYearInTheMerde.txt,903,23,39,271,137,67,46,521
1667488_FrenshamSchool.txt,698,10,69,328,72,23,5,428
1668026_SamRagan.txt,1038,12,86,553,73,51,15,692
166915_JimCroce.txt,849,17,49,352,87,68,20,527
166929_IndoeuropeanAblaut.txt,2355,48,49,725,297,291,101,1414
166945_Cartilage.txt,1166,21,55,440,180,118,40,778
166957_BaathParty.txt,3731,53,70,1449,419,306,108,2282
166959_MattDamon.txt,1326,19,69,533,191,84,36,844
166963_ListOfAlbanians.txt,3296,31,106,2288,18,191,7,2504
1669640_EnglandNationalFootballTeamRecords.txt,2437,13,187,1231,48,88,15,1382
166964_GeorgeLansbury.txt,1043,14,74,398,134,55,39,626
1669681_AustrianPostalCodes30003099.txt,2775,3,925,1190,7,223,1,1421
1669691_AustrianPostalCodes31003199.txt,3267,3,1089,1576,27,215,1,1819
1671816_ListOfPeopleByNameBusbuz.txt,808,10,80,604,3,34,2,643
1672443_FenderBassVi.txt,1289,36,35,522,154,89,44,809
1672787_3rdSsDivisionTotenkopf.txt,3320,52,63,1255,490,221,86,2052
1672976_AccBigTenChallenge.txt,781,46,16,376,49,20,14,459
1673003_ChuckHarder.txt,1506,22,68,578,195,138,44,955
1674015_DerbyMidlandRailwayStation.txt,2618,48,54,971,341,159,77,1548
1674691_DeadlinecomputerGame.txt,848,14,60,321,121,60,27,529
1675644_ListOfProvostsAndLordProvostsOfAberdeen.txt,1086,6,181,680,11,19,4,714
167596_ProtectedMode.txt,1211,26,46,456,173,86,58,773
167599_MenInBlackfilm.txt,1554,23,67,696,195,85,46,1022
1676149_LambethDegree.txt,914,14,65,335,116,51,34,536
167622_ColinWilson.txt,1799,11,163,832,114,97,27,1070
167663_TheSmallFaces.txt,2739,60,45,1287,298,158,81,1824
167680_TheElectricPrunes.txt,1040,23,45,413,123,80,31,647
167683_Mittelschmerz.txt,661,18,36,206,98,63,34,401
1677157_Overdubbing.txt,702,11,63,246,111,61,39,457
1677369_MartinVZiherl.txt,830,11,75,305,127,57,34,523
1679557_Covenantalias.txt,630,6,105,283,94,34,14,425
167999_RiscOs.txt,3117,47,66,1165,493,255,105,2018
168000_Inuyashacharacter.txt,7434,59,126,2346,1180,475,428,4429
168006_CecilJohnRhodes.txt,2656,35,75,977,352,155,72,1556
168007_ReadingFc.txt,2228,35,63,898,264,147,60,1369
1680120_ListOfTheCatholicCathedralsOfTheUnitedStates.txt,2477,83,29,1606,51,31,8,1696
168037_StationWagon.txt,3572,57,62,1255,511,320,142,2228
168041_AnatomicalTermsOfLocation.txt,1995,35,57,638,250,237,71,1196
168053_Boto.txt,867,18,48,353,117,64,37,571
1681334_Cobrala.txt,792,8,99,279,134,45,26,484
1681520_SetonHallPreparatorySchool.txt,644,13,49,321,49,55,10,435
1681700_RobertLawrenceKuhn.txt,2733,28,97,1382,229,153,32,1796
1681714_Mybulletinboard.txt,712,21,33,361,91,44,12,508
1682298_AsymptoticallyFlatSpacetime.txt,1966,23,85,589,246,267,134,1236
1682665_MissIndependent.txt,653,11,59,199,109,64,34,406
1682669_InternetworkProtocol.txt,858,24,35,343,127,53,27,550
1682871_LittleBuddha.txt,597,17,35,222,94,19,29,364
1682875_Schillerband.txt,650,22,29,277,62,43,29,411
1683327_LeeBowyer.txt,594,14,42,232,81,40,17,370
1683879_Ithkuil.txt,620,14,44,185,95,67,34,381
1685699_CarlGustavFleischer.txt,827,12,68,301,104,66,18,489
1686070_SailingBallast.txt,999,9,111,290,185,96,39,610
168682_PanaviaTornado.txt,1857,29,64,782,223,116,47,1168
168687_HeySlavs.txt,976,15,65,351,130,89,40,610
168689_Transmeta.txt,1787,29,61,677,237,136,82,1132
1687051_Sobrassada.txt,840,23,36,324,118,86,30,558
1687059_GuineabissauPresidentialElection2005.txt,1222,17,71,498,163,98,12,771
168706_MoneySupply.txt,2286,42,54,884,278,186,93,1441
168707_TreyAnastasio.txt,3134,51,61,1324,361,192,85,1962
1687680_JorgeCardinalBergoglio.txt,836,14,59,294,116,65,16,491
1687743_BuddhismInBrazil.txt,580,10,58,253,55,56,21,385
1688230_AliaksandrHleb.txt,725,21,34,285,78,49,23,435
1688280_FranciscoJavierCardinalErrzuriz.txt,789,11,71,334,61,44,4,443
1688282_Kpnx.txt,1290,34,37,664,95,67,41,867
1688816_CanadaAtThe1976SummerOlympics.txt,666,34,19,427,23,24,8,482
1689234_UsaCartoonExpress.txt,791,15,52,481,43,32,10,566
1690036_FlipCup.txt,1321,25,52,393,207,76,58,734
1690360_GunjiKoizumi.txt,858,25,34,299,117,44,18,478
1690363_RaoFarmanAli.txt,1493,20,74,547,249,56,40,892
1690376_TypesOfCorporations.txt,3041,121,25,1509,278,321,67,2175
1690398_EmanuelCeller.txt,883,16,55,317,99,57,27,500
1690405_BrooklynCityRailRoad.txt,701,12,58,352,57,33,15,457
