FileName,PCPResult,PCPScore,PCPActual,MCSResult,MCSScore,MCSActual,FSTResult,FSTScore,FSTActual,ChanceResult
1044856_ShotgunShell.txt,1,0.382882882883,0.382882882883,0,0.694871670953,0.641994608073,0,0.791440323391,0.775869542926,0
1045819_Sa58.txt,0,0.736111111111,0.218289085546,0,0.436042554325,0.434921092882,0,0.908359336137,0.783692183715,0
1045845_BreastFetishism.txt,0,0.740740740741,0.410256410256,0,0.530881039496,0.428945937768,0,0.944290758449,0.820217133344,0
1045854_TheCambridgeDeclaration.txt,0,0.627118644068,0.625,0,0.671908586159,0.618174854834,1,0.820079829185,0.820079829185,0
1046291_HampdensydneyCollege.txt,0,1.88888888889,0.509803921569,0,0.540088559929,0.363150344381,0,0.96974789916,0.885257429858,0
1046919_DenzilKobbekaduwa.txt,0,0.617283950617,0.404166666667,0,0.635808987514,0.617130675435,0,0.871454409973,0.745338005119,0
1046939_ThomasWeelkes.txt,0,0.572769953052,0.484444444444,0,0.703702334581,0.621297676995,0,0.844143837328,0.819167842845,0
1046943_VijayaWimalaratne.txt,0,0.597222222222,0.380281690141,0,0.655128572276,0.585398658693,0,0.864837144069,0.829005844919,0
1046949_IndianaInstituteOfTechnology.txt,0,1.0,0.494252873563,1,0.594697913885,0.594697913885,0,0.943732193732,0.792291365877,0
104743_CarlXviGustafOfSweden.txt,0,0.774509803922,0.612903225806,0,0.704138027728,0.519679760587,0,0.876638761729,0.836712282312,0
104765_BessemerAlabama.txt,0,1.22222222222,0.338461538462,0,0.679820922614,0.593858253669,0,1.0,0.790368338982,0
104777_FairfieldAlabama.txt,0,0.637037037037,0.424242424242,0,0.720244257138,0.492055790803,0,0.888417038765,0.843342805422,0
104786_HooverAlabama.txt,0,0.816666666667,0.603174603175,0,0.457651560041,0.345694592108,0,0.972108843537,0.900518234059,0
104794_LipscombAlabama.txt,0,1.11111111111,1.0,0,0.637859257436,0.239105427746,0,0.946451572322,0.894471182412,0
1048027_EricForman.txt,0,0.509259259259,0.299019607843,0,0.687710129424,0.511311457349,0,0.843605964166,0.762525491997,0
104803_MountainBrookAlabama.txt,0,0.885416666667,0.733333333333,0,0.633774858126,0.490060698383,0,0.899245125047,0.821176629974,1
1048084_Sunwise.txt,0,0.621212121212,0.168384879725,0,0.648989153918,0.528419859361,0,0.859205976191,0.796714991322,0
1048090_BoeingBirdOfPrey.txt,0,0.583333333333,0.538461538462,0,0.579193403908,0.482940330101,0,0.861182313723,0.837511451482,0
1048095_Orthokeratology.txt,0,0.709401709402,0.555555555556,0,0.662161236855,0.569453298914,0,0.87416157208,0.823399672619,0
1049195_TheArizonaRepublic.txt,0,1.55555555556,0.536231884058,0,0.72341133129,0.509895312713,0,1.0,0.852269191561,0
